file,dataset,dataset_label,n,m,regime,group,voting_rule,winner,epsilon,rule_label,epsilon_jitter
00068-00001208.soi,polish,Polish,15,6,n ≫ m,Polish (n ≫ m),schulze,6,0.0,SCHULZE (k=1408),-0.0015492299400371638
00068-00001209.soi,polish,Polish,15,8,other,Polish (other),schulze,1,0.0,SCHULZE (k=1408),-0.0033783660759345233
00068-00001210.soi,polish,Polish,15,9,other,Polish (other),schulze,2,0.0,SCHULZE (k=1408),-0.0009425274814050393
00068-00001211.soi,polish,Polish,15,9,other,Polish (other),schulze,1,0.0,SCHULZE (k=1408),-0.003950975542434275
00068-00001212.soi,polish,Polish,15,5,n ≫ m,Polish (n ≫ m),schulze,1,0.0,SCHULZE (k=1408),0.0015021989090146202
00068-00001213.soi,polish,Polish,15,9,other,Polish (other),schulze,8,0.0,SCHULZE (k=1408),-0.004130166092512641
00068-00001214.soi,polish,Polish,15,6,n ≫ m,Polish (n ≫ m),schulze,5,0.0,SCHULZE (k=1408),5.691516236631776e-05
00068-00001215.soi,polish,Polish,15,19,other,Polish (other),schulze,18,0.0,SCHULZE (k=1408),-0.004155623639712394
00068-00001216.soi,polish,Polish,15,9,other,Polish (other),schulze,9,0.0888888888888888,SCHULZE (k=1408),0.08824829327981551
00068-00001217.soi,polish,Polish,15,10,other,Polish (other),schulze,1,0.0,SCHULZE (k=1408),0.003286756311609068
00068-00001218.soi,polish,Polish,15,11,other,Polish (other),schulze,6,0.0,SCHULZE (k=1408),0.0007212957828715899
00068-00001219.soi,polish,Polish,15,7,n ≫ m,Polish (n ≫ m),schulze,5,0.0,SCHULZE (k=1408),-0.0017269872099298681
00068-00001220.soi,polish,Polish,21,9,n ≫ m,Polish (n ≫ m),schulze,3,0.0,SCHULZE (k=1408),-6.240697787816795e-05
00068-00001221.soi,polish,Polish,15,11,other,Polish (other),schulze,9,0.0,SCHULZE (k=1408),3.603374408889317e-05
00068-00001222.soi,polish,Polish,21,10,n ≫ m,Polish (n ≫ m),schulze,8,0.0,SCHULZE (k=1408),0.0009452606916868113
00068-00001223.soi,polish,Polish,15,7,n ≫ m,Polish (n ≫ m),schulze,5,0.0,SCHULZE (k=1408),-0.002733716726561653
00068-00001224.soi,polish,Polish,15,12,other,Polish (other),schulze,9,0.0,SCHULZE (k=1408),0.0011851345476946613
00068-00001225.soi,polish,Polish,15,7,n ≫ m,Polish (n ≫ m),schulze,7,0.0,SCHULZE (k=1408),-0.005408783263205551
00068-00001226.soi,polish,Polish,15,5,n ≫ m,Polish (n ≫ m),schulze,5,0.0,SCHULZE (k=1408),-0.0012597691047276207
00068-00001227.soi,polish,Polish,15,9,other,Polish (other),schulze,8,0.0,SCHULZE (k=1408),-0.0009765476849030893
00068-00001228.soi,polish,Polish,15,7,n ≫ m,Polish (n ≫ m),schulze,7,0.0,SCHULZE (k=1408),0.001266653652142477
00068-00001229.soi,polish,Polish,15,7,n ≫ m,Polish (n ≫ m),schulze,7,0.0,SCHULZE (k=1408),4.526170535373828e-05
00068-00001230.soi,polish,Polish,15,9,other,Polish (other),schulze,7,0.0,SCHULZE (k=1408),-0.0028111261077125734
00068-00001231.soi,polish,Polish,15,9,other,Polish (other),schulze,9,0.0,SCHULZE (k=1408),-0.0019699862516340304
00068-00001232.soi,polish,Polish,15,6,n ≫ m,Polish (n ≫ m),schulze,6,0.0,SCHULZE (k=1408),0.00039736001909481376
00068-00001233.soi,polish,Polish,15,7,n ≫ m,Polish (n ≫ m),schulze,6,0.0,SCHULZE (k=1408),-0.00015813468372911257
00068-00001234.soi,polish,Polish,15,16,n ≈ m,Polish (n ≈ m),schulze,13,0.0,SCHULZE (k=1408),-0.0011582482192714928
00068-00001235.soi,polish,Polish,15,6,n ≫ m,Polish (n ≫ m),schulze,1,0.0,SCHULZE (k=1408),-0.0009616675790239587
00068-00001236.soi,polish,Polish,15,5,n ≫ m,Polish (n ≫ m),schulze,2,0.0,SCHULZE (k=1408),0.001392335994318578
00068-00001237.soi,polish,Polish,21,7,n ≫ m,Polish (n ≫ m),schulze,6,0.0,SCHULZE (k=1408),-0.0010353851457384293
00068-00001238.soi,polish,Polish,15,5,n ≫ m,Polish (n ≫ m),schulze,1,0.0,SCHULZE (k=1408),-0.00017618248805814657
00068-00001239.soi,polish,Polish,15,8,other,Polish (other),schulze,6,0.0,SCHULZE (k=1408),0.004339873176161086
00068-00001240.soi,polish,Polish,15,8,other,Polish (other),schulze,1,0.0,SCHULZE (k=1408),-0.002847365273767846
00068-00001241.soi,polish,Polish,15,7,n ≫ m,Polish (n ≫ m),schulze,6,0.0,SCHULZE (k=1408),-0.0037036854631493175
00068-00001242.soi,polish,Polish,15,7,n ≫ m,Polish (n ≫ m),schulze,7,0.0,SCHULZE (k=1408),0.0015671793295972134
00068-00001243.soi,polish,Polish,15,6,n ≫ m,Polish (n ≫ m),schulze,6,0.0,SCHULZE (k=1408),-0.0013572861225882066
00068-00001244.soi,polish,Polish,15,7,n ≫ m,Polish (n ≫ m),schulze,4,0.0,SCHULZE (k=1408),-0.0006364750554852405
00068-00001245.soi,polish,Polish,15,7,n ≫ m,Polish (n ≫ m),schulze,4,0.0,SCHULZE (k=1408),-0.0015623127562622284
00068-00001246.soi,polish,Polish,15,10,other,Polish (other),schulze,3,0.0,SCHULZE (k=1408),-0.0005196002815350251
00068-00001247.soi,polish,Polish,21,7,n ≫ m,Polish (n ≫ m),schulze,5,0.0,SCHULZE (k=1408),0.0031970762241926827
00068-00001248.soi,polish,Polish,15,11,other,Polish (other),schulze,8,0.0,SCHULZE (k=1408),0.0016042569172362387
00068-00001249.soi,polish,Polish,15,7,n ≫ m,Polish (n ≫ m),schulze,7,0.12380952380952381,SCHULZE (k=1408),0.12553397083329776
00068-00001250.soi,polish,Polish,15,13,n ≈ m,Polish (n ≈ m),schulze,12,0.0,SCHULZE (k=1408),-0.0028324541115852912
00068-00001251.soi,polish,Polish,21,11,other,Polish (other),schulze,9,0.0,SCHULZE (k=1408),-0.0023023074731057386
00068-00001252.soi,polish,Polish,15,6,n ≫ m,Polish (n ≫ m),schulze,6,0.0,SCHULZE (k=1408),-0.005678157318970854
00068-00001253.soi,polish,Polish,15,8,other,Polish (other),schulze,8,0.0,SCHULZE (k=1408),-0.001618761642165508
00068-00001254.soi,polish,Polish,15,11,other,Polish (other),schulze,5,0.0,SCHULZE (k=1408),0.001913406372771317
00068-00001255.soi,polish,Polish,15,6,n ≫ m,Polish (n ≫ m),schulze,1,0.0,SCHULZE (k=1408),0.0010338930314967418
00068-00001256.soi,polish,Polish,15,8,other,Polish (other),schulze,4,0.0,SCHULZE (k=1408),-0.0004430265259042478
00068-00001257.soi,polish,Polish,15,4,n ≫ m,Polish (n ≫ m),schulze,4,0.0,SCHULZE (k=1408),-4.4600567436106105e-05
00068-00001258.soi,polish,Polish,15,5,n ≫ m,Polish (n ≫ m),schulze,5,0.0,SCHULZE (k=1408),-0.0013777710851508112
00068-00001259.soi,polish,Polish,15,12,other,Polish (other),schulze,10,0.0,SCHULZE (k=1408),0.0004095177648035683
00068-00001260.soi,polish,Polish,15,9,other,Polish (other),schulze,7,0.0,SCHULZE (k=1408),0.0015317565589612297
00068-00001261.soi,polish,Polish,15,8,other,Polish (other),schulze,5,0.0,SCHULZE (k=1408),-0.0032317735748209455
00068-00001262.soi,polish,Polish,15,8,other,Polish (other),schulze,6,0.0,SCHULZE (k=1408),0.0005992953756746962
00068-00001263.soi,polish,Polish,15,6,n ≫ m,Polish (n ≫ m),schulze,6,0.0,SCHULZE (k=1408),0.0018648697419093347
00068-00001264.soi,polish,Polish,15,7,n ≫ m,Polish (n ≫ m),schulze,1,0.0,SCHULZE (k=1408),-0.0008302005779267392
00068-00001265.soi,polish,Polish,15,6,n ≫ m,Polish (n ≫ m),schulze,5,0.0,SCHULZE (k=1408),0.0014014012242411673
00068-00001266.soi,polish,Polish,15,6,n ≫ m,Polish (n ≫ m),schulze,6,0.0,SCHULZE (k=1408),0.005629308888945106
00068-00001267.soi,polish,Polish,15,7,n ≫ m,Polish (n ≫ m),schulze,1,0.0,SCHULZE (k=1408),-0.00020868558597378383
00068-00001268.soi,polish,Polish,15,7,n ≫ m,Polish (n ≫ m),schulze,3,0.0,SCHULZE (k=1408),0.0007866141000106473
00068-00001269.soi,polish,Polish,15,6,n ≫ m,Polish (n ≫ m),schulze,3,0.0,SCHULZE (k=1408),-0.0014761141673227832
00068-00001270.soi,polish,Polish,15,11,other,Polish (other),schulze,2,0.0,SCHULZE (k=1408),0.0003625023252041008
00068-00001271.soi,polish,Polish,21,12,other,Polish (other),schulze,4,0.0,SCHULZE (k=1408),0.0009205432499646077
00068-00001272.soi,polish,Polish,15,12,other,Polish (other),schulze,11,0.03333333333333344,SCHULZE (k=1408),0.033723018013873715
00068-00001273.soi,polish,Polish,15,6,n ≫ m,Polish (n ≫ m),schulze,6,0.0,SCHULZE (k=1408),-0.0020393906394177135
00068-00001274.soi,polish,Polish,15,12,other,Polish (other),schulze,3,0.0,SCHULZE (k=1408),0.0004127235426509014
00068-00001275.soi,polish,Polish,15,8,other,Polish (other),schulze,3,0.0,SCHULZE (k=1408),0.002924391877435274
00068-00001276.soi,polish,Polish,15,9,other,Polish (other),schulze,8,0.0,SCHULZE (k=1408),0.0008972715290290547
00068-00001277.soi,polish,Polish,15,8,other,Polish (other),schulze,7,0.0,SCHULZE (k=1408),0.0019239743781436821
00068-00001278.soi,polish,Polish,15,5,n ≫ m,Polish (n ≫ m),schulze,2,0.0,SCHULZE (k=1408),-0.00047402394002525546
00068-00001279.soi,polish,Polish,15,6,n ≫ m,Polish (n ≫ m),schulze,6,0.0,SCHULZE (k=1408),0.001499800478847421
00068-00001280.soi,polish,Polish,15,6,n ≫ m,Polish (n ≫ m),schulze,1,0.0,SCHULZE (k=1408),0.0005585356764330519
00068-00001281.soi,polish,Polish,15,5,n ≫ m,Polish (n ≫ m),schulze,3,0.0,SCHULZE (k=1408),-0.001901821459374464
00068-00001282.soi,polish,Polish,15,6,n ≫ m,Polish (n ≫ m),schulze,1,0.0,SCHULZE (k=1408),0.0006370420095977489
00068-00001283.soi,polish,Polish,15,7,n ≫ m,Polish (n ≫ m),schulze,3,0.0,SCHULZE (k=1408),-0.001983393326880621
00068-00001284.soi,polish,Polish,15,7,n ≫ m,Polish (n ≫ m),schulze,6,0.0,SCHULZE (k=1408),-0.001265760549769584
00068-00001285.soi,polish,Polish,21,9,n ≫ m,Polish (n ≫ m),schulze,7,0.0,SCHULZE (k=1408),0.0003786566145847483
00068-00001286.soi,polish,Polish,15,5,n ≫ m,Polish (n ≫ m),schulze,2,0.0,SCHULZE (k=1408),0.0005944885467602481
00068-00001287.soi,polish,Polish,21,9,n ≫ m,Polish (n ≫ m),schulze,2,0.0,SCHULZE (k=1408),-0.002378464930154258
00068-00001288.soi,polish,Polish,15,15,n ≈ m,Polish (n ≈ m),schulze,2,0.0,SCHULZE (k=1408),0.0021079715423657523
00068-00001289.soi,polish,Polish,15,5,n ≫ m,Polish (n ≫ m),schulze,3,0.0,SCHULZE (k=1408),0.001144012556600946
00068-00001290.soi,polish,Polish,15,7,n ≫ m,Polish (n ≫ m),schulze,6,0.0,SCHULZE (k=1408),-0.0014094568712217676
00068-00001291.soi,polish,Polish,15,5,n ≫ m,Polish (n ≫ m),schulze,3,0.0,SCHULZE (k=1408),-0.0030751695928983506
00068-00001292.soi,polish,Polish,15,13,n ≈ m,Polish (n ≈ m),schulze,10,0.0,SCHULZE (k=1408),-0.0002898091581628626
00068-00001293.soi,polish,Polish,15,12,other,Polish (other),schulze,3,0.0,SCHULZE (k=1408),-0.0008918874277223203
00068-00001294.soi,polish,Polish,15,6,n ≫ m,Polish (n ≫ m),schulze,1,0.0,SCHULZE (k=1408),0.0002262809141060456
00068-00001295.soi,polish,Polish,15,7,n ≫ m,Polish (n ≫ m),schulze,5,0.0,SCHULZE (k=1408),-0.000726233322311133
00068-00001296.soi,polish,Polish,15,12,other,Polish (other),schulze,4,0.0,SCHULZE (k=1408),-0.00401491372149002
00068-00001297.soi,polish,Polish,15,7,n ≫ m,Polish (n ≫ m),schulze,4,0.0,SCHULZE (k=1408),-0.0007766938766023168
00068-00001298.soi,polish,Polish,15,9,other,Polish (other),schulze,6,0.0,SCHULZE (k=1408),-0.000611238222136626
00068-00001299.soi,polish,Polish,21,10,n ≫ m,Polish (n ≫ m),schulze,10,0.0,SCHULZE (k=1408),0.0012673220495481175
00068-00001300.soi,polish,Polish,15,9,other,Polish (other),schulze,3,0.0,SCHULZE (k=1408),-0.0013963993492220994
00068-00001301.soi,polish,Polish,15,10,other,Polish (other),schulze,4,0.0,SCHULZE (k=1408),0.0033573493467451325
00068-00001302.soi,polish,Polish,21,13,other,Polish (other),schulze,13,0.0,SCHULZE (k=1408),-0.003823281101303514
00068-00001303.soi,polish,Polish,15,5,n ≫ m,Polish (n ≫ m),schulze,4,0.0,SCHULZE (k=1408),0.002622334995605249
00068-00001304.soi,polish,Polish,15,6,n ≫ m,Polish (n ≫ m),schulze,4,0.0,SCHULZE (k=1408),-0.0004486379417562096
00068-00001305.soi,polish,Polish,15,7,n ≫ m,Polish (n ≫ m),schulze,7,0.0,SCHULZE (k=1408),0.0017191697446871123
00068-00001306.soi,polish,Polish,21,11,other,Polish (other),schulze,7,0.0,SCHULZE (k=1408),0.0001596029681174662
00068-00001307.soi,polish,Polish,15,4,n ≫ m,Polish (n ≫ m),schulze,1,0.0,SCHULZE (k=1408),0.0022791110720509385
00068-00001308.soi,polish,Polish,21,9,n ≫ m,Polish (n ≫ m),schulze,4,0.0,SCHULZE (k=1408),-0.0007747239291056225
00068-00001309.soi,polish,Polish,15,7,n ≫ m,Polish (n ≫ m),schulze,3,0.0,SCHULZE (k=1408),-0.0021972408503556245
00068-00001310.soi,polish,Polish,21,10,n ≫ m,Polish (n ≫ m),schulze,9,0.0,SCHULZE (k=1408),0.0028410085745421264
00068-00001311.soi,polish,Polish,15,7,n ≫ m,Polish (n ≫ m),schulze,6,0.0,SCHULZE (k=1408),-0.00022696129176428238
00068-00001312.soi,polish,Polish,15,7,n ≫ m,Polish (n ≫ m),schulze,3,0.0,SCHULZE (k=1408),0.0004431169472484212
00068-00001313.soi,polish,Polish,15,8,other,Polish (other),schulze,5,0.0,SCHULZE (k=1408),0.0024695038280895905
00068-00001314.soi,polish,Polish,15,6,n ≫ m,Polish (n ≫ m),schulze,3,0.0,SCHULZE (k=1408),-0.00206391048418887
00068-00001315.soi,polish,Polish,21,8,n ≫ m,Polish (n ≫ m),schulze,7,0.0,SCHULZE (k=1408),0.0011909817952785147
00064-00000001.soi,eurovision,Eurovision,19,19,n ≈ m,Eurovision (n ≈ m),schulze,4,0.0,SCHULZE (k=1408),-0.0011797895129257818
00064-00000002.soi,eurovision,Eurovision,18,18,n ≈ m,Eurovision (n ≈ m),schulze,13,0.0,SCHULZE (k=1408),-0.0002643387112887437
00064-00000003.soi,eurovision,Eurovision,18,18,n ≈ m,Eurovision (n ≈ m),schulze,13,0.0,SCHULZE (k=1408),0.0001445579307685778
00064-00000004.soi,eurovision,Eurovision,20,19,n ≈ m,Eurovision (n ≈ m),schulze,1,0.0,SCHULZE (k=1408),-0.003000443722893872
00064-00000005.soi,eurovision,Eurovision,19,19,n ≈ m,Eurovision (n ≈ m),schulze,9,0.0,SCHULZE (k=1408),-0.0015576740856408696
00064-00000006.soi,eurovision,Eurovision,19,19,n ≈ m,Eurovision (n ≈ m),schulze,18,0.05263157894736836,SCHULZE (k=1408),0.05533372473219464
00064-00000007.soi,eurovision,Eurovision,20,19,n ≈ m,Eurovision (n ≈ m),schulze,6,0.0,SCHULZE (k=1408),0.0017723823771695912
00064-00000008.soi,eurovision,Eurovision,18,17,n ≈ m,Eurovision (n ≈ m),schulze,7,0.0,SCHULZE (k=1408),-0.00012527915465446974
00064-00000009.soi,eurovision,Eurovision,20,18,n ≈ m,Eurovision (n ≈ m),schulze,10,0.0,SCHULZE (k=1408),0.00048624691702578616
00064-00000010.soi,eurovision,Eurovision,19,19,n ≈ m,Eurovision (n ≈ m),schulze,10,0.0,SCHULZE (k=1408),-0.0005884850112729154
00064-00000011.soi,eurovision,Eurovision,19,19,n ≈ m,Eurovision (n ≈ m),schulze,6,0.0,SCHULZE (k=1408),0.0027131667716559643
00064-00000012.soi,eurovision,Eurovision,20,20,n ≈ m,Eurovision (n ≈ m),schulze,9,0.0,SCHULZE (k=1408),-0.00040070515558832776
00064-00000013.soi,eurovision,Eurovision,22,21,n ≈ m,Eurovision (n ≈ m),schulze,20,0.04112554112554112,SCHULZE (k=1408),0.041589225309810816
00064-00000014.soi,eurovision,Eurovision,21,20,n ≈ m,Eurovision (n ≈ m),schulze,13,0.0,SCHULZE (k=1408),0.0022920602882841304
00064-00000015.soi,eurovision,Eurovision,22,21,n ≈ m,Eurovision (n ≈ m),schulze,14,0.0,SCHULZE (k=1408),-0.0015547429696918132
00064-00000016.soi,eurovision,Eurovision,22,22,n ≈ m,Eurovision (n ≈ m),schulze,5,0.0,SCHULZE (k=1408),0.003117578368993788
00064-00000017.soi,eurovision,Eurovision,22,21,n ≈ m,Eurovision (n ≈ m),schulze,12,0.0,SCHULZE (k=1408),-0.003060922819486754
00064-00000018.soi,eurovision,Eurovision,23,23,n ≈ m,Eurovision (n ≈ m),schulze,22,0.04347826086956519,SCHULZE (k=1408),0.046737545131790785
00064-00000019.soi,eurovision,Eurovision,25,25,n ≈ m,Eurovision (n ≈ m),schulze,22,0.0,SCHULZE (k=1408),-0.0007453511679039492
00064-00000020.soi,eurovision,Eurovision,25,24,n ≈ m,Eurovision (n ≈ m),schulze,21,0.0,SCHULZE (k=1408),-0.0004853974956505635
00064-00000021.soi,eurovision,Eurovision,23,23,n ≈ m,Eurovision (n ≈ m),schulze,17,0.0,SCHULZE (k=1408),-0.003780020342365886
00064-00000022.soi,eurovision,Eurovision,23,23,n ≈ m,Eurovision (n ≈ m),schulze,20,0.04347826086956519,SCHULZE (k=1408),0.0425686714348098
00064-00000023.soi,eurovision,Eurovision,25,23,n ≈ m,Eurovision (n ≈ m),schulze,11,0.0,SCHULZE (k=1408),-0.0020796130620537685
00064-00000024.soi,eurovision,Eurovision,25,24,n ≈ m,Eurovision (n ≈ m),schulze,1,0.0,SCHULZE (k=1408),-0.0012152926907469453
00064-00000025.soi,eurovision,Eurovision,23,23,n ≈ m,Eurovision (n ≈ m),schulze,16,0.0,SCHULZE (k=1408),-0.00027462193157775923
00064-00000026.soi,eurovision,Eurovision,24,24,n ≈ m,Eurovision (n ≈ m),schulze,5,0.0,SCHULZE (k=1408),0.0019155832289458113
00064-00000027.soi,eurovision,Eurovision,23,23,n ≈ m,Eurovision (n ≈ m),schulze,12,0.0,SCHULZE (k=1408),0.00041520670280125154
00064-00000028.soi,eurovision,Eurovision,24,24,n ≈ m,Eurovision (n ≈ m),schulze,2,0.0,SCHULZE (k=1408),0.0006153533068022276
00064-00000029.soi,eurovision,Eurovision,26,25,n ≈ m,Eurovision (n ≈ m),schulze,2,0.0,SCHULZE (k=1408),-0.002191038777691125
00064-00000030.soi,eurovision,Eurovision,36,24,other,Eurovision (other),schulze,24,0.01388888888888884,SCHULZE (k=1408),0.01212738070968338
00064-00000031.soi,eurovision,Eurovision,33,21,other,Eurovision (other),schulze,8,0.0,SCHULZE (k=1408),0.003597450036702624
00064-00000032.soi,eurovision,Eurovision,39,24,other,Eurovision (other),schulze,21,0.0032051282051281937,SCHULZE (k=1408),0.0017347261356017005
00064-00000033.soi,eurovision,Eurovision,39,25,other,Eurovision (other),schulze,18,0.0,SCHULZE (k=1408),0.003312416504114591
00064-00000034.soi,eurovision,Eurovision,38,24,other,Eurovision (other),schulze,22,0.037280701754385914,SCHULZE (k=1408),0.03679457935662418
00064-00000035.soi,eurovision,Eurovision,38,23,other,Eurovision (other),schulze,19,0.0,SCHULZE (k=1408),4.575872287008099e-06
00064-00000036.soi,eurovision,Eurovision,42,24,other,Eurovision (other),schulze,15,0.0,SCHULZE (k=1408),0.0021407303204598596
00064-00000037.soi,eurovision,Eurovision,42,28,other,Eurovision (other),schulze,20,0.0,SCHULZE (k=1408),0.002543784843877313
00064-00000038.soi,eurovision,Eurovision,43,25,other,Eurovision (other),schulze,10,0.0,SCHULZE (k=1408),-0.000221625120558175
00064-00000039.soi,eurovision,Eurovision,21,19,n ≈ m,Eurovision (n ≈ m),schulze,13,0.0,SCHULZE (k=1408),-0.0007764861070430778
00064-00000040.soi,eurovision,Eurovision,22,19,n ≈ m,Eurovision (n ≈ m),schulze,18,0.031100478468899517,SCHULZE (k=1408),0.03098863757185509
00064-00000041.soi,eurovision,Eurovision,42,25,other,Eurovision (other),schulze,21,0.0,SCHULZE (k=1408),0.0006759150564642365
00064-00000042.soi,eurovision,Eurovision,20,17,n ≈ m,Eurovision (n ≈ m),schulze,4,0.0,SCHULZE (k=1408),0.001782607373739511
00064-00000043.soi,eurovision,Eurovision,22,19,n ≈ m,Eurovision (n ≈ m),schulze,13,0.0,SCHULZE (k=1408),8.459717988303153e-06
00064-00000044.soi,eurovision,Eurovision,39,25,other,Eurovision (other),schulze,8,0.0,SCHULZE (k=1408),0.0012377725960463074
00064-00000045.soi,eurovision,Eurovision,20,17,n ≈ m,Eurovision (n ≈ m),schulze,13,0.0,SCHULZE (k=1408),0.003276719464541882
00064-00000046.soi,eurovision,Eurovision,19,17,n ≈ m,Eurovision (n ≈ m),schulze,10,0.0,SCHULZE (k=1408),0.0007626192245295694
00064-00000047.soi,eurovision,Eurovision,43,25,other,Eurovision (other),schulze,3,0.0,SCHULZE (k=1408),0.0006233057120095567
00064-00000048.soi,eurovision,Eurovision,21,19,n ≈ m,Eurovision (n ≈ m),schulze,15,0.0,SCHULZE (k=1408),-0.003037821650180136
00064-00000049.soi,eurovision,Eurovision,22,19,n ≈ m,Eurovision (n ≈ m),schulze,11,0.0,SCHULZE (k=1408),-0.005261460273658127
00064-00000050.soi,eurovision,Eurovision,42,26,other,Eurovision (other),schulze,15,0.0,SCHULZE (k=1408),0.0007767514584603366
00064-00000051.soi,eurovision,Eurovision,21,18,n ≈ m,Eurovision (n ≈ m),schulze,7,0.0,SCHULZE (k=1408),-0.00018964846256174447
00064-00000052.soi,eurovision,Eurovision,21,18,n ≈ m,Eurovision (n ≈ m),schulze,6,0.0,SCHULZE (k=1408),-0.0010295653498294838
00064-00000053.soi,eurovision,Eurovision,39,26,other,Eurovision (other),schulze,3,0.0,SCHULZE (k=1408),0.0004870604083726893
00064-00000054.soi,eurovision,Eurovision,19,16,n ≈ m,Eurovision (n ≈ m),schulze,11,0.0,SCHULZE (k=1408),-0.00012080745839381658
00064-00000055.soi,eurovision,Eurovision,20,17,n ≈ m,Eurovision (n ≈ m),schulze,10,0.0,SCHULZE (k=1408),0.002255560501267797
00064-00000056.soi,eurovision,Eurovision,37,26,other,Eurovision (other),schulze,12,0.0,SCHULZE (k=1408),0.0001722217365179558
00064-00000057.soi,eurovision,Eurovision,19,16,n ≈ m,Eurovision (n ≈ m),schulze,13,0.0,SCHULZE (k=1408),-0.0014938465701403352
00064-00000058.soi,eurovision,Eurovision,18,15,n ≈ m,Eurovision (n ≈ m),schulze,8,0.0,SCHULZE (k=1408),0.001980332477918578
00064-00000059.soi,eurovision,Eurovision,40,25,other,Eurovision (other),schulze,12,0.0,SCHULZE (k=1408),-0.000434262149892405
00064-00000060.soi,eurovision,Eurovision,20,16,other,Eurovision (other),schulze,5,0.0,SCHULZE (k=1408),0.0010530733673446142
00064-00000061.soi,eurovision,Eurovision,21,17,n ≈ m,Eurovision (n ≈ m),schulze,6,0.0,SCHULZE (k=1408),-0.0009548214123856009
00064-00000062.soi,eurovision,Eurovision,84,26,n ≫ m,Eurovision (n ≫ m),schulze,10,0.0,SCHULZE (k=1408),-0.0012996537709948728
00064-00000063.soi,eurovision,Eurovision,42,18,n ≫ m,Eurovision (n ≫ m),schulze,8,0.0,SCHULZE (k=1408),0.0001683364603713923
00064-00000064.soi,eurovision,Eurovision,42,18,n ≫ m,Eurovision (n ≫ m),schulze,9,0.0,SCHULZE (k=1408),2.5657287087370243e-05
00064-00000065.soi,eurovision,Eurovision,84,26,n ≫ m,Eurovision (n ≫ m),schulze,7,0.0,SCHULZE (k=1408),0.0009596540707336661
00064-00000066.soi,eurovision,Eurovision,42,18,n ≫ m,Eurovision (n ≫ m),schulze,2,0.0,SCHULZE (k=1408),-0.0005372915066194851
00064-00000067.soi,eurovision,Eurovision,42,18,n ≫ m,Eurovision (n ≫ m),schulze,3,0.0,SCHULZE (k=1408),-0.003672719567540795
00064-00000068.soi,eurovision,Eurovision,86,26,n ≫ m,Eurovision (n ≫ m),schulze,1,0.0,SCHULZE (k=1408),-0.0008655477671767773
